id,repo_id,number,html_url,agent,created_at,closed_at,merged_at,feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_changed_files,feature_additions,feature_deletions,feature_initial_commit_count,feature_initial_review_comment_count_api,feature_initial_issue_comment_count_api,feature_churn,feature_repo_stars,repo_language,feature_task_type,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,outcome_commit_detail_changed_files,outcome_commit_detail_additions,outcome_commit_detail_deletions,outcome_commit_detail_churn,outcome_followup_detail_changed_files,outcome_followup_detail_additions,outcome_followup_detail_deletions,outcome_followup_detail_churn,outcome_followup_detail_test_files,outcome_review_count,outcome_request_changes_count,outcome_human_review_count,outcome_inline_review_comment_count,outcome_issue_comment_count,outcome_commit_count,outcome_followup_commit_count,outcome_commit_detail_rows,outcome_timeline_event_count,outcome_related_issue_count,outcome_merged,outcome_resolution_hours,outcome_downstream_workload_raw,outcome_downstream_workload_log,split,gate_score,accepted,high_workload,prediction_workload,prediction_target,q_merge_rate,q_closed_30d_rate,c_initial_burden,xi_workload,v_violation_rate,quality_loss,z_c_initial_burden,z_xi_workload,z_v_violation_rate,z_quality_loss,l_proxy
3237672419,922805069,3447,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3447,OpenAI_Codex,2025-07-17 00:02:49+00:00,2025-07-17 00:03:05+00:00,2025-07-17 00:03:05+00:00,44.0,218.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,251.0,Python,fix,9.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0044444444444444,0.0,0.0,temporal,0.0983293307600769,True,False,0.0,0.0,1.0,1.0,1.4451858789480825,0.0,0.0,0.0,-1.1054829989468935,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-2.5621733323464726
3237688401,134777298,7317,https://github.com/microsoft/vscode-pull-request-github/pull/7317,Copilot,2025-07-17 00:13:11+00:00,,,55.0,2828.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,TypeScript,feat,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,92.0,38.0,130.0,4.0,92.0,38.0,130.0,0.0,2.0,0.0,1.0,2.0,5.0,5.0,4.0,7.0,30.0,1.0,0.0,,13.0,2.6390573296152584,temporal,0.8356927724307928,False,True,13.0,2.6390573296152584,0.0,0.0,0.34657359027997264,13.0,1.0,1.0,-1.553921570926789,0.7381794732999889,2.995626037864757,1.5243016321539857,3.7041855723919426
3237693224,922805069,3448,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3448,OpenAI_Codex,2025-07-17 00:16:53+00:00,2025-07-17 00:17:05+00:00,2025-07-17 00:17:05+00:00,39.0,286.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,251.0,Python,build,9.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0033333333333333,0.0,0.0,temporal,0.2012651623844192,True,False,0.0,0.0,1.0,1.0,1.956011502714073,0.0,0.0,0.0,-0.896970937307682,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-2.353661270707261
3237703446,156260788,5295,https://github.com/Azure/azure-cosmos-dotnet-v3/pull/5295,Copilot,2025-07-17 00:24:01+00:00,,,108.0,2646.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,C#,feat,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,648.0,116.0,764.0,13.0,648.0,116.0,764.0,5.0,8.0,1.0,3.0,10.0,0.0,7.0,6.0,23.0,23.0,1.0,0.0,,25.0,3.258096538021482,temporal,0.8777186918152168,False,True,25.0,3.258096538021482,0.0,0.0,0.34657359027997264,25.0,1.0,1.0,-1.553921570926789,1.850497903688557,2.995626037864757,1.5243016321539857,4.81650400278051
3237704700,941289933,783,https://github.com/antiwork/helper/pull/783,Devin,2025-07-17 00:25:14+00:00,2025-07-17 01:08:58+00:00,2025-07-17 01:08:58+00:00,51.0,3798.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,537.0,TypeScript,feat,9.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,18.0,0.0,1.0,0.7288888888888889,9.0,2.302585092994046,temporal,0.8069009919113634,False,True,9.0,2.302585092994046,1.0,1.0,1.956011502714073,9.0,0.0,0.0,-0.896970937307682,0.36740666317046616,-0.3338200387364729,-0.656038135042146,-1.5194224479158347
3237706650,156260788,5297,https://github.com/Azure/azure-cosmos-dotnet-v3/pull/5297,Copilot,2025-07-17 00:26:57+00:00,,,83.0,3472.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,C#,docs,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,476.0,131.0,607.0,11.0,476.0,131.0,607.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,10.0,1.0,0.0,,3.0,1.3862943611198906,temporal,0.8176506293117413,False,False,3.0,1.3862943611198906,0.0,0.0,0.34657359027997264,3.0,1.0,1.0,-1.553921570926789,-0.1887525520238179,2.995626037864757,1.5243016321539857,2.7772535470681357
3237714879,985853139,9070,https://github.com/mochilang/mochi/pull/9070,OpenAI_Codex,2025-07-17 00:31:42+00:00,2025-07-17 00:35:26+00:00,2025-07-17 00:35:26+00:00,25.0,354.0,0.0,1.0,1.0,21.0,12.0,416.0,0.0,0.0,0.0,428.0,306.0,Go,fix,8.0,21.0,12.0,416.0,428.0,0.0,12.0,9.0,19.0,21.0,12.0,416.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,5.0,0.0,1.0,0.0622222222222222,0.0,0.0,temporal,0.0527317089780501,True,False,0.0,0.0,1.0,1.0,9.104844282384171,0.0,0.0,0.0,2.0210852287350773,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,0.5643948953354985
3237719524,922805069,3449,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3449,OpenAI_Codex,2025-07-17 00:35:14+00:00,2025-07-17 00:35:24+00:00,2025-07-17 00:35:24+00:00,37.0,305.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,251.0,Python,docs,9.0,1.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0027777777777777,0.0,0.0,temporal,0.0911604143550412,True,False,0.0,0.0,1.0,1.0,2.1383330595080277,0.0,0.0,0.0,-0.8225497612356819,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-2.2792400946352607
3237724813,985853139,9074,https://github.com/mochilang/mochi/pull/9074,OpenAI_Codex,2025-07-17 00:38:54+00:00,2025-07-17 00:39:09+00:00,2025-07-17 00:39:09+00:00,41.0,417.0,0.0,1.0,0.0,104.0,1109.0,315.0,0.0,0.0,0.0,1424.0,306.0,Go,feat,9.0,104.0,1109.0,315.0,1424.0,0.0,104.0,0.0,101.0,104.0,1109.0,315.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,5.0,0.0,1.0,0.0041666666666666,0.0,0.0,temporal,0.040769508680057,True,False,0.0,0.0,1.0,1.0,11.901393674423648,0.0,0.0,0.0,3.162598598622646,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,1.7059082652230675
3237726757,985853139,9076,https://github.com/mochilang/mochi/pull/9076,OpenAI_Codex,2025-07-17 00:40:45+00:00,2025-07-17 00:41:03+00:00,2025-07-17 00:41:03+00:00,30.0,487.0,0.0,1.0,1.0,189.0,300.0,319.0,0.0,0.0,0.0,619.0,306.0,Go,test,9.0,189.0,300.0,319.0,619.0,1.0,187.0,1.0,187.0,189.0,300.0,319.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,5.0,0.0,1.0,0.005,0.0,0.0,temporal,0.0115693693626547,True,False,0.0,0.0,1.0,1.0,11.671452495534355,0.0,0.0,0.0,3.068739741440648,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,1.6120494080410692
3237727673,985853139,9077,https://github.com/mochilang/mochi/pull/9077,OpenAI_Codex,2025-07-17 00:41:39+00:00,2025-07-17 00:41:51+00:00,2025-07-17 00:41:51+00:00,35.0,385.0,0.0,1.0,0.0,102.0,107.0,101.0,0.0,0.0,0.0,208.0,306.0,Go,feat,9.0,102.0,107.0,101.0,208.0,0.0,102.0,0.0,101.0,102.0,107.0,101.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,5.0,0.0,1.0,0.0033333333333333,0.0,0.0,temporal,0.0370022147361397,True,False,0.0,0.0,1.0,1.0,9.972185152721764,0.0,0.0,0.0,2.375121957912327,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,0.918431624512748
3237728457,985853139,9078,https://github.com/mochilang/mochi/pull/9078,OpenAI_Codex,2025-07-17 00:42:17+00:00,2025-07-17 00:42:29+00:00,2025-07-17 00:42:29+00:00,38.0,567.0,0.0,1.0,0.0,4.0,22.0,20.0,0.0,0.0,0.0,42.0,306.0,Go,test,9.0,4.0,22.0,20.0,42.0,0.0,4.0,0.0,3.0,4.0,22.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0033333333333333,0.0,0.0,temporal,0.0979925333288342,True,False,0.0,0.0,1.0,1.0,5.259066252470558,0.0,0.0,0.0,0.45129102046446906,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.0053993129351098
3237741166,25868356,1976,https://github.com/thrasher-corp/gocryptotrader/pull/1976,Copilot,2025-07-17 00:51:57+00:00,2025-07-21 00:19:32+00:00,2025-07-21 00:19:32+00:00,55.0,2343.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3257.0,Go,fix,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,24.0,1.0,8.0,16.0,24.0,1.0,8.0,1.0,4.0,8.0,2.0,3.0,2.0,3.0,29.0,1.0,1.0,95.45972222222224,21.0,3.091042453358316,temporal,0.5220041156447816,True,True,21.0,3.091042453358316,1.0,1.0,0.34657359027997264,21.0,1.0,0.0,-1.553921570926789,1.4797250935590343,2.995626037864757,-0.656038135042146,2.265391425454856
3237746082,25868356,1977,https://github.com/thrasher-corp/gocryptotrader/pull/1977,Copilot,2025-07-17 00:54:28+00:00,2025-07-21 00:20:10+00:00,2025-07-21 00:20:10+00:00,79.0,2154.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3257.0,Go,fix,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,28.0,1.0,1.0,95.42833333333331,10.0,2.3978952727983707,temporal,0.5089710379014023,True,True,10.0,2.3978952727983707,1.0,1.0,0.34657359027997264,10.0,0.0,0.0,-1.553921570926789,0.46009986570284683,-0.3338200387364729,-0.656038135042146,-2.0836798790025615
3237746943,985853139,9081,https://github.com/mochilang/mochi/pull/9081,OpenAI_Codex,2025-07-17 00:55:11+00:00,2025-07-17 00:55:24+00:00,2025-07-17 00:55:24+00:00,17.0,279.0,0.0,1.0,0.0,3.0,2.0,241.0,0.0,0.0,0.0,243.0,306.0,Go,test,8.0,3.0,2.0,241.0,243.0,0.0,2.0,1.0,2.0,3.0,2.0,241.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0036111111111111,0.0,0.0,temporal,0.0639559843093124,True,False,0.0,0.0,1.0,1.0,6.739621550187202,0.0,0.0,0.0,1.055633526272627,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.4010568071269518
3237748846,985853139,9083,https://github.com/mochilang/mochi/pull/9083,OpenAI_Codex,2025-07-17 00:56:57+00:00,2025-07-17 00:57:11+00:00,2025-07-17 00:57:11+00:00,43.0,650.0,0.0,1.0,0.0,6.0,13.0,3.0,0.0,0.0,0.0,16.0,306.0,Go,feat,9.0,6.0,13.0,3.0,16.0,0.0,6.0,0.0,5.0,6.0,13.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0038888888888888,0.0,0.0,temporal,0.1263476928425823,True,False,0.0,0.0,1.0,1.0,4.7020481531979,0.0,0.0,0.0,0.223923819513518,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.2327665138860608
3237750828,985853139,9085,https://github.com/mochilang/mochi/pull/9085,OpenAI_Codex,2025-07-17 00:58:21+00:00,2025-07-17 00:58:43+00:00,2025-07-17 00:58:43+00:00,22.0,305.0,0.0,1.0,1.0,113.0,732.0,513.0,0.0,0.0,0.0,1245.0,306.0,Go,fix,9.0,113.0,732.0,513.0,1245.0,0.0,113.0,0.0,108.0,113.0,732.0,513.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,5.0,0.0,1.0,0.0061111111111111,0.0,0.0,temporal,0.0211157927569543,True,False,0.0,0.0,1.0,1.0,11.841466864659218,0.0,0.0,0.0,3.13813729114296,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,1.6814469577433808
3237752461,985853139,9087,https://github.com/mochilang/mochi/pull/9087,OpenAI_Codex,2025-07-17 00:59:53+00:00,2025-07-17 01:00:05+00:00,2025-07-17 01:00:05+00:00,33.0,536.0,0.0,1.0,0.0,36.0,133.0,283.0,0.0,0.0,0.0,416.0,306.0,Go,feat,9.0,36.0,133.0,283.0,416.0,1.0,34.0,1.0,34.0,36.0,133.0,283.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,5.0,0.0,1.0,0.0033333333333333,0.0,0.0,temporal,0.0858988062691143,True,False,0.0,0.0,1.0,1.0,9.61621920886562,0.0,0.0,0.0,2.229821508260659,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,0.7731311748610803
3237753771,985853139,9088,https://github.com/mochilang/mochi/pull/9088,OpenAI_Codex,2025-07-17 01:00:47+00:00,2025-07-17 01:01:02+00:00,2025-07-17 01:01:02+00:00,26.0,394.0,0.0,1.0,0.0,108.0,128.0,211.0,0.0,0.0,0.0,339.0,306.0,Go,test,9.0,108.0,128.0,211.0,339.0,1.0,104.0,3.0,106.0,108.0,128.0,211.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,5.0,0.0,1.0,0.0041666666666666,0.0,0.0,temporal,0.0272479622584291,True,False,0.0,0.0,1.0,1.0,10.511033975955732,0.0,0.0,0.0,2.595072707868927,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,1.138382374469348
3237754811,985853139,9089,https://github.com/mochilang/mochi/pull/9089,OpenAI_Codex,2025-07-17 01:01:43+00:00,2025-07-17 01:01:56+00:00,,29.0,369.0,0.0,1.0,1.0,4.0,5.0,86.0,0.0,0.0,0.0,91.0,306.0,Go,fix,10.0,4.0,5.0,86.0,91.0,0.0,3.0,1.0,2.0,4.0,5.0,86.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0036111111111111,0.0,0.0,temporal,0.1014740700191828,True,False,0.0,0.0,0.0,1.0,5.875813677600145,0.0,0.0,1.0,0.7030389186540024,-0.4668321596209599,-0.3338200387364729,1.5243016321539857,1.4266883524505554
3237762862,985853139,9090,https://github.com/mochilang/mochi/pull/9090,OpenAI_Codex,2025-07-17 01:07:28+00:00,2025-07-17 01:07:58+00:00,2025-07-17 01:07:58+00:00,41.0,349.0,0.0,1.0,0.0,70.0,2226.0,1390.0,0.0,0.0,0.0,3616.0,306.0,Go,feat,9.0,70.0,2226.0,1390.0,3616.0,0.0,66.0,4.0,68.0,70.0,2226.0,1390.0,3616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,5.0,0.0,1.0,0.0083333333333333,0.0,0.0,temporal,0.0623235890549591,True,False,0.0,0.0,1.0,1.0,12.441793422771385,0.0,0.0,0.0,3.383182415085456,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,1.9264920816858773
3237769277,985853139,9092,https://github.com/mochilang/mochi/pull/9092,OpenAI_Codex,2025-07-17 01:13:03+00:00,2025-07-18 11:55:48+00:00,,31.0,405.0,0.0,1.0,0.0,3.0,81.0,3.0,0.0,0.0,0.0,84.0,306.0,Go,fix,10.0,3.0,81.0,3.0,84.0,0.0,2.0,1.0,2.0,3.0,81.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,34.7125,0.0,0.0,temporal,0.0890448105462678,True,False,0.0,0.0,0.0,1.0,5.685104581384317,0.0,0.0,1.0,0.6251940632370988,-0.4668321596209599,-0.3338200387364729,1.5243016321539857,1.3488434970336516
3237779597,557075997,5588,https://github.com/reflex-dev/reflex/pull/5588,Devin,2025-07-17 01:22:14+00:00,2025-07-17 18:20:03+00:00,,72.0,2304.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,23696.0,Python,docs,9.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,0.0,0.0,16.96361111111111,3.0,1.3862943611198906,temporal,0.5687679351451135,True,False,3.0,1.3862943611198906,0.0,1.0,2.5053176470481278,3.0,0.0,1.0,-0.6727516513177343,-0.1887525520238179,-0.3338200387364729,1.5243016321539857,0.3289773900759607
3237786382,985853139,9095,https://github.com/mochilang/mochi/pull/9095,OpenAI_Codex,2025-07-17 01:27:50+00:00,2025-07-17 01:28:13+00:00,2025-07-17 01:28:13+00:00,26.0,322.0,0.0,1.0,1.0,4.0,10.0,30.0,0.0,0.0,0.0,40.0,306.0,Go,fix,10.0,4.0,10.0,30.0,40.0,0.0,3.0,1.0,2.0,4.0,10.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0063888888888888,0.0,0.0,temporal,0.0991617827389598,True,False,0.0,0.0,1.0,1.0,5.067597167255412,0.0,0.0,0.0,0.37313594788989335,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.0835543855096854
3237793948,985853139,9098,https://github.com/mochilang/mochi/pull/9098,OpenAI_Codex,2025-07-17 01:34:05+00:00,2025-07-17 01:34:22+00:00,2025-07-17 01:34:22+00:00,46.0,478.0,0.0,1.0,0.0,52.0,190.0,943.0,0.0,0.0,0.0,1133.0,306.0,Go,feat,9.0,52.0,190.0,943.0,1133.0,0.0,52.0,0.0,50.0,52.0,190.0,943.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,5.0,0.0,1.0,0.0047222222222222,0.0,0.0,temporal,0.0733950119016255,True,False,0.0,0.0,1.0,1.0,10.98456525742592,0.0,0.0,0.0,2.788361726971145,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,1.3316713935715665
3237794071,985853139,9099,https://github.com/mochilang/mochi/pull/9099,OpenAI_Codex,2025-07-17 01:34:11+00:00,2025-07-17 01:34:41+00:00,2025-07-17 01:34:41+00:00,31.0,345.0,0.0,1.0,0.0,3.0,111.0,3.0,0.0,0.0,0.0,114.0,306.0,Go,feat,9.0,3.0,111.0,3.0,114.0,0.0,3.0,0.0,1.0,3.0,111.0,3.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0083333333333333,0.0,0.0,temporal,0.1194922267427082,True,False,0.0,0.0,1.0,1.0,5.784652899203168,0.0,0.0,0.0,0.6658283306180026,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.7908620027815763
3237795040,985853139,9100,https://github.com/mochilang/mochi/pull/9100,OpenAI_Codex,2025-07-17 01:34:56+00:00,2025-07-17 01:35:35+00:00,2025-07-17 01:35:35+00:00,29.0,458.0,0.0,1.0,0.0,3.0,123.0,2.0,0.0,0.0,0.0,125.0,306.0,Go,feat,8.0,3.0,123.0,2.0,125.0,0.0,3.0,0.0,1.0,3.0,123.0,2.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0108333333333333,0.0,0.0,temporal,0.0924567141984714,True,False,0.0,0.0,1.0,1.0,5.876002677791396,0.0,0.0,0.0,0.7031160659576898,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.753574267441889
3237796885,985853139,9101,https://github.com/mochilang/mochi/pull/9101,OpenAI_Codex,2025-07-17 01:36:21+00:00,2025-07-17 01:36:44+00:00,2025-07-17 01:36:44+00:00,23.0,277.0,0.0,1.0,0.0,2.0,106.0,0.0,0.0,0.0,0.0,106.0,306.0,Go,docs,9.0,2.0,106.0,0.0,106.0,0.0,2.0,0.0,1.0,2.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0063888888888888,0.0,0.0,temporal,0.052635230179767,True,False,0.0,0.0,1.0,1.0,5.568708569075933,0.0,0.0,0.0,0.5776827964488803,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.8790075369506986
3237797151,985853139,9102,https://github.com/mochilang/mochi/pull/9102,OpenAI_Codex,2025-07-17 01:36:32+00:00,2025-07-17 01:37:11+00:00,2025-07-17 01:37:11+00:00,35.0,389.0,0.0,1.0,0.0,3.0,20.0,6.0,0.0,0.0,0.0,26.0,306.0,Go,feat,9.0,3.0,20.0,6.0,26.0,0.0,3.0,0.0,1.0,3.0,20.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0108333333333333,0.0,0.0,temporal,0.1227318202898217,True,False,0.0,0.0,1.0,1.0,4.335557636844247,0.0,0.0,0.0,0.07432738272410917,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.3823629506754698
3237800841,985853139,9105,https://github.com/mochilang/mochi/pull/9105,OpenAI_Codex,2025-07-17 01:38:44+00:00,2025-07-17 01:39:49+00:00,2025-07-17 01:39:49+00:00,50.0,362.0,0.0,1.0,0.0,3.0,149.0,230.0,0.0,0.0,0.0,379.0,306.0,Go,feat,8.0,3.0,149.0,230.0,379.0,0.0,3.0,0.0,1.0,3.0,149.0,230.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0180555555555555,0.0,0.0,temporal,0.1004826254786177,True,False,0.0,0.0,1.0,1.0,6.97989202356035,0.0,0.0,0.0,1.153708660767084,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.302981672632495
3237804931,985853139,9109,https://github.com/mochilang/mochi/pull/9109,OpenAI_Codex,2025-07-17 01:41:43+00:00,2025-07-17 01:41:54+00:00,2025-07-17 01:41:54+00:00,35.0,380.0,0.0,1.0,1.0,7.0,45.0,19.0,0.0,0.0,0.0,64.0,306.0,Go,fix,9.0,7.0,45.0,19.0,64.0,1.0,5.0,1.0,4.0,7.0,45.0,19.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,0.0030555555555555,0.0,0.0,temporal,0.0788856838709891,True,False,0.0,0.0,1.0,1.0,6.018826996952605,0.0,0.0,0.0,0.7614150076219061,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.6952753257776728
3237805236,355718757,4527,https://github.com/microsoft/ebpf-for-windows/pull/4527,Copilot,2025-07-17 01:41:59+00:00,,,70.0,2100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.0,C,ci,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,15.0,55.0,4.0,40.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,8.0,17.0,1.0,0.0,,4.0,1.6094379124341005,temporal,0.836858349663341,False,False,4.0,1.6094379124341005,0.0,0.0,0.34657359027997264,4.0,1.0,1.0,-1.553921570926789,-0.09605934949143723,2.995626037864757,1.5243016321539857,2.8699467496005164
3237812047,985853139,9111,https://github.com/mochilang/mochi/pull/9111,OpenAI_Codex,2025-07-17 01:46:34+00:00,2025-07-17 01:47:01+00:00,2025-07-17 01:47:01+00:00,39.0,325.0,0.0,1.0,0.0,3.0,76.0,2.0,0.0,0.0,0.0,78.0,306.0,Go,feat,9.0,3.0,76.0,2.0,78.0,0.0,3.0,0.0,1.0,3.0,76.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0075,0.0,0.0,temporal,0.1238585671688648,True,False,0.0,0.0,1.0,1.0,5.40916862330694,0.0,0.0,0.0,0.5125607636877751,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.9441295697118037
3237812169,985853139,9112,https://github.com/mochilang/mochi/pull/9112,OpenAI_Codex,2025-07-17 01:46:39+00:00,2025-07-17 01:47:20+00:00,2025-07-17 01:47:20+00:00,22.0,351.0,0.0,1.0,0.0,3.0,10.0,4.0,0.0,0.0,0.0,14.0,306.0,Go,refactor,8.0,3.0,10.0,4.0,14.0,0.0,3.0,0.0,1.0,3.0,10.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0113888888888888,0.0,0.0,temporal,0.1067020683950692,True,False,0.0,0.0,1.0,1.0,3.747770971942128,0.0,0.0,0.0,-0.16559912761657472,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.6222894610161536
